0.00482 1.98547 99.2733 24.9545 99.4547 180672
0.00483 1.98539 99.2694 24.9543 99.4519 181663
0.00484 1.98531 99.2653 24.954 99.4488 182654
0.00485 1.98523 99.2615 24.9538 99.4459 183645
0.00486 1.98515 99.2574 24.9535 99.4428 184636
0.00487 1.98507 99.2535 24.9533 99.44 185626
0.00488 1.98499 99.2495 24.953 99.4369 186617
0.00489 1.98491 99.2456 24.9528 99.434 187608
0.0049 1.98483 99.2416 24.9525 99.431 188598
0.00491 1.98475 99.2377 24.9523 99.4281 189589
0.00492 1.98467 99.2336 24.952 99.425 190579
0.00493 1.9846 99.2298 24.9518 99.4222 191570
